date,0
2019-04-01,3.1809881217573786
2019-04-02,3.1920308903904147
2019-04-03,3.1731549329410704
2019-04-04,3.1631181981678136
2019-04-05,3.2794036794566956
2019-04-08,3.3399104152376005
2019-04-09,3.249379399182386
2019-04-10,3.2849083628710236
2019-04-11,3.327835158858747
2019-04-12,3.3559803072433407
2019-04-15,3.4860519916777353
2019-04-16,3.499588431913743
2019-04-17,3.499588431913743
2019-04-18,3.4618539726192914
2019-04-19,3.4618539726192914
2019-04-22,3.4731538266725703
2019-04-23,3.4997789412111118
2019-04-24,3.5421825847320214
2019-04-25,3.5748252880550258
2019-04-26,3.5170843898396313
2019-04-29,3.5170843898396313
2019-04-30,3.442372093824199
2019-05-01,3.442372093824199
2019-05-02,3.478464480948814
2019-05-03,3.4978383764857544
2019-05-06,3.5330463777049683
2019-05-07,3.539380595020994
2019-05-08,3.546522037049508
2019-05-09,3.5884858721142265
2019-05-10,3.5626374137714105
2019-05-13,3.603445284249867
2019-05-14,3.6139865858702773
2019-05-15,3.6463302616342688
2019-05-16,3.566300169266299
2019-05-17,3.628526422840231
2019-05-20,3.678652435283789
2019-05-21,3.8022745924044106
2019-05-22,3.8829422550981967
2019-05-23,3.889938694263874
2019-05-24,3.9970885943584946
2019-05-27,4.062683556260421
2019-05-28,3.9710295017958455
2019-05-29,3.9945516026247354
2019-05-30,3.9048032529869765
2019-05-31,3.8827588333052176
2019-06-03,3.9708194724370145
2019-06-04,3.9676583165961503
2019-06-05,3.9676583165961503
2019-06-06,3.9938612108565223
2019-06-07,3.980468171256353
2019-06-10,4.061639055341628
2019-06-11,4.111311475484786
2019-06-12,4.102744697510811
2019-06-13,4.103551166722548
2019-06-14,4.170490671350445
2019-06-17,4.1277501099858345
2019-06-18,4.109378264958165
2019-06-19,4.095880902935491
2019-06-20,4.110225169963
2019-06-21,4.133363167716535
2019-06-24,4.117124013243544
2019-06-25,4.059611616142739
2019-06-26,4.116207554600056
2019-06-27,4.16471908626216
2019-06-28,4.130389173465156
2019-07-01,4.115800163394809
2019-07-02,4.104391199914511
2019-07-03,4.103395417258399
2019-07-04,4.137268291026572
2019-07-05,4.164229608611741
2019-07-08,4.09515127502236
2019-07-09,4.093488380605889
2019-07-10,4.110397815915324
2019-07-11,4.130653859935862
2019-07-12,4.122099040838783
2019-07-15,4.11615071237188
2019-07-16,4.008479604389333
2019-07-17,4.032761557252682
2019-07-18,4.054943039433805
2019-07-19,4.093128435950799
2019-07-22,4.103104686126269
2019-07-23,4.1770693877057035
2019-07-24,3.9106934860725264
2019-07-25,3.909576148389487
2019-07-26,3.813522769626436
2019-07-29,3.8046539941667135
2019-07-30,3.8071725040480136
2019-07-31,3.7601118383994905
2019-08-01,3.7657595221415097
2019-08-02,3.774739801791254
2019-08-05,3.762214633601312
2019-08-06,3.732334657741074
2019-08-07,3.7462921485592755
2019-08-08,3.7897709496900145
2019-08-09,3.8191438728387546
2019-08-12,3.8191438728387546
2019-08-13,3.8603759708609875
2019-08-14,3.819139798001622
2019-08-15,3.819139798001622
2019-08-16,3.8707737445649055
2019-08-19,3.877527047022026
2019-08-20,3.8327093113664112
2019-08-21,3.795049721998801
2019-08-22,3.7403229104124947
2019-08-23,3.7664124799476966
2019-08-26,3.823316949792847
2019-08-27,3.793408184772943
2019-08-28,3.804676107616622
2019-08-29,3.7985068447554298
2019-08-30,3.7725129627796203
2019-09-02,3.7725129627796203
2019-09-03,3.8131095040643643
2019-09-04,3.8650429716276378
2019-09-05,3.8425268033598954
2019-09-06,3.834996645497011
2019-09-09,3.908820716193137
2019-09-10,3.908820716193137
2019-09-11,3.906550579853496
2019-09-12,3.873458963331922
2019-09-13,3.869848658558574
2019-09-16,3.890651429428445
2019-09-17,3.891539819547381
2019-09-18,3.946590064129543
2019-09-19,3.8642505914496894
2019-09-20,3.9156167889487747
2019-09-23,3.989715237906987
2019-09-24,4.031598639549401
2019-09-25,3.958930584126689
2019-09-26,4.020566893789086
2019-09-27,3.9955914885418444
2019-09-30,3.9900357411185876
2019-10-01,4.087443837257062
2019-10-02,4.087443837257062
2019-10-03,4.151988684063149
2019-10-04,4.071617181121216
2019-10-07,4.048732415811525
